Time [s],AmbientAirTemperature [C],AcceleratorPedalPosition [%],VehicleAcceleration [m/s^2],TotalVehicleDistance [km],VehicleSpeed [kph],CruiseControlActive,MotorSpeed [rpm],RegenTorqueAvailable [Nm],TractionTorqueAvailable [Nm],BatteryMinVoltage [V],BatteryMaxVoltage [V],CommandedMotorTorque [Nm],BatteryVoltage [V],BatteryCurrent [A],BatterySOC [%],BatterySOH [%],BatteryMaxSOC [%],BatteryMinSOC [%],BrakePedalActive,BatteryMaxEnergy [kWh],BatteryEnergy_calc [kWh],MotorPower_calc [kW]
1.2,25.8125,28.8,0.487247,17822.945,55.064362,0,1678,1330.774823,1274.655908,450,690,183.625,628,580,71,95,100,8,0,141,100.11,364.24
1.3,25.8125,28.8,0.509769,17822.947088,55.004539,0,1644,1321.853541,1265.655268,450,690,183.099393,628,579,71,95,100,8,0,141,100.11,363.612
1.4,25.8125,28.8,0.44971,17822.949177,55.051102,0,1675,1332.552205,1276.552205,450,690,183.150947,628,579,71,95,100,8,0,141,100.11,363.612
1.5,25.8125,28.8,0.500303,17822.951258,54.984806,0,1647,1321.415274,1265.326293,450,690,182.848939,628,579,71,95,100,8,0,141,100.11,363.612
1.6,25.8125,28.8,0.396302,17822.953333,55.104832,0,1670,1330.719479,1274.969479,450,690,182.77652,628,579,71,95,100,8,0,141,100.11,363.612
1.7,25.8125,28,0.459964,17822.955,55.059926,0,1649,1321.276481,1265.526481,450,690,182.472973,628,579,71,95,100,8,0,141,100.11,363.612
1.8,25.8125,28,0.379862,17822.956658,55.030532,0,1670,1330.307924,1274.769016,450,690,182.125,628,578,71,95,100,8,0,141,100.11,362.984
1.9,25.8125,28,0.372966,17822.9594,55.037213,0,1651,1322.29104,1266.79104,450,690,181.196276,628,578,71,95,100,8,0,141,100.11,362.984
2,25.8125,28,0.379886,17822.96164,55.073832,0,1675,1328.078262,1273.078262,450,690,180.224039,628,578,71,95,100,8,0,141,100.11,362.984
2.1,25.8125,28,0.379886,17822.96374,55.059022,0,1642,1321.982124,1267.15871,450,690,178.946676,628,578,71,95,100,8,0,141,100.11,362.984
2.2,25.8125,28,0.359867,17822.965,55.058814,0,1675,1331.839521,1277.339521,450,690,178.375,628,578,71,95,100,8,0,141,100.11,362.984
2.3,25.8125,28,0.339847,17822.965,55.001126,0,1645,1317.150006,1262.668061,450,690,177.294231,628,578,71,95,100,8,0,141,100.11,362.984
2.4,25.8125,28,0.266873,17822.965003,55.082464,0,1677,1332.73623,1278.86123,450,690,176.625,628,578,71,95,100,8,0,141,100.11,362.984
2.5,25.8125,28,0.229984,17822.96709,55.03783,0,1648,1314.083398,1260.214143,450,690,175.546734,628,577,71,95,100,8,0,141,100.11,362.356
2.6,25.8125,28,0.177034,17822.969177,55.153889,0,1667,1335.252616,1281.752616,450,690,174.875,628,577,71,95,100,8,0,141,100.11,362.356
2.7,25.8125,28,0.210289,17822.97,55.064873,0,1657,1314.168392,1260.918392,450,690,174.195994,628,577,71,95,100,8,0,141,100.11,362.356
2.8,25.8125,28,0.219507,17822.972137,55.061887,0,1667,1331.494727,1278.619727,450,690,173.472598,628,576,71,95,100,8,0,141,100.11,361.728
2.9,25.8125,28,0.150326,17822.975,55.094922,0,1654,1315.556704,1262.732023,450,690,172.694035,628,576,71,95,100,8,0,141,100.11,361.728
3,25.8125,28,0.149906,17822.975,55.144558,0,1669,1330.172683,1277.644654,450,690,172.125,628,576,71,95,100,8,0,141,100.11,361.728
3.1,25.8125,28,0.169925,17822.975,55.057434,0,1653,1314.684251,1262.095439,450,690,171.444039,628,576,71,95,100,8,0,141,100.11,361.728
3.2,25.8125,28,0.162418,17822.976635,55.109261,0,1666,1333.253197,1281.003197,450,690,171,628,575,71,95,100,8,0,141,100.11,361.1
3.3,25.8125,28,0.162629,17822.978724,55.075687,0,1657,1312.710708,1260.585708,450,690,170.443674,628,575,71,95,100,8,0,141,100.11,361.1
3.4,25.8125,28,0.168641,17822.980816,55.073622,0,1665,1331.915821,1280.078147,450,690,169.903347,628,575,71,95,100,8,0,141,100.11,361.1
3.5,25.8125,28,0.159672,17822.982912,55.061244,0,1659,1312.378346,1260.542644,450,690,169.44546,628,575,71,95,100,8,0,141,100.11,361.1
3.6,25.8125,28,0.166967,17822.985,55.135986,0,1658,1332.775368,1281.156595,450,690,168.903232,628,575,71,95,100,8,0,141,100.11,361.1
3.7,25.8125,28,0.162995,17822.985,55.055649,0,1663,1313.738987,1262.113987,450,690,168.696087,628,575,71,95,100,8,0,141,100.11,361.1
3.8,25.8125,28,0.186999,17822.987988,55.018494,0,1659,1330.764353,1279.514353,450,690,168.125,628,574,71,95,100,8,0,141,100.11,360.472
3.9,25.8125,28,0.170488,17822.99,55.077414,0,1661,1313.273353,1262.023353,450,690,167.818845,628,574,71,95,100,8,0,141,100.11,360.472
4,25.8125,28,0.209965,17822.99,55.178125,0,1665,1328.029315,1277.029315,450,690,167.25,628,574,71,95,100,8,0,141,100.11,360.472
4.1,25.8125,28,0.189945,17822.990413,55.10617,0,1658,1311.414444,1260.40874,450,690,166.84587,628,574,71,95,100,8,0,141,100.11,360.472
4.2,25.8125,28,0.1593,17822.992482,55.179637,0,1658,1333.377567,1282.541469,450,690,166.527822,628,574,71,95,100,8,0,141,100.11,360.472
4.3,25.8125,28,0.179691,17822.994552,55.053703,0,1663,1310.10073,1259.22573,450,690,166.442545,628,574,71,95,100,8,0,141,100.11,360.472
4.4,25.8125,28,0.159672,17822.996647,55.088958,0,1659,1331.424678,1280.799678,450,690,165.903196,628,574,71,95,100,8,0,141,100.11,360.472
4.5,25.8125,28,0.150485,17822.998748,55.083983,0,1662,1311.838711,1261.088711,450,690,165.721327,628,574,71,95,100,8,0,141,100.11,360.472
4.6,25.8125,28,0.169925,17823,55.215789,0,1663,1327.780014,1277.252013,450,690,165.375,628,574,71,95,100,8,0,141,100.11,360.472
4.7,25.8125,28,0.166914,17823,55.175765,0,1662,1311.86191,1261.23691,450,690,165.096268,628,574,71,95,100,8,0,141,100.11,360.472
4.8,25.8125,28,0.142729,17823.005009,55.175998,0,1663,1326.011406,1275.761406,450,690,164.75,628,573,71,95,100,8,0,141,100.11,359.844
4.9,25.8125,28,0.179691,17823.007098,55.124181,0,1655,1315.819694,1265.569694,450,690,164.596531,628,573,71,95,100,8,0,141,100.11,359.844
5,25.8125,28,0.13675,17823.009186,55.154786,0,1666,1324.91073,1274.78573,450,690,164.403752,628,573,71,95,100,8,0,141,100.11,359.844
5.1,25.8125,28,0.130661,17823.01,55.130663,0,1664,1311.948057,1261.823057,450,690,164.095658,628,573,71,95,100,8,0,141,100.11,359.844
5.2,25.8125,28,0.212879,17823.01,55.234002,0,1663,1324.080251,1274.080251,450,690,163.75,628,573,71,95,100,8,0,141,100.11,359.844
5.3,25.8125,28,0.209172,17823.010415,55.186503,0,1662,1312.480007,1262.554589,450,690,163.595325,628,573,71,95,100,8,0,141,100.11,359.844
5.4,25.8125,28,0.159672,17823.012485,55.208866,0,1664,1325.444217,1275.569217,450,690,163.404198,628,573,71,95,100,8,0,141,100.11,359.844
5.5,25.8125,28,0.250727,17823.014554,55.199808,0,1670,1306.677455,1256.802455,450,690,163.220547,628,573,71,95,100,8,0,141,100.11,359.844
5.6,25.8125,28,0.402811,17823.016797,55.245347,0,1660,1323.416624,1273.666624,450,690,162.778991,628,573,71,95,100,8,0,141,100.11,359.844
5.7,25.8125,28,0.459964,17823.019087,55.175644,0,1653,1317.460999,1267.585999,450,690,162.875,628,573,71,95,100,8,0,141,100.11,359.844
5.8,25.8125,28,0.456742,17823.02,55.223711,0,1667,1322.264642,1272.552789,450,690,162.905233,628,572,71,95,100,8,0,141,100.11,359.216
5.9,25.8125,28,0.46973,17823.02,55.136874,0,1673,1303.210946,1253.546891,450,690,162.595398,628,572,71,95,100,8,0,141,100.11,359.216
6,25.8125,28,0.51274,17823.02,55.334442,0,1658,1324.75,1275.375,450,690,162.125,628,572,71,95,100,8,0,141,100.11,359.216
6.1,25.8125,28,0.499949,17823.022093,55.307018,0,1668,1309.701627,1260.27622,450,690,162.220348,628,572,71,95,100,8,0,141,100.11,359.216
6.2,25.8125,28,0.496884,17823.024187,55.264072,0,1658,1324.75,1275.375,450,690,162.029725,628,572,71,95,100,8,0,141,100.11,359.216
6.3,25.8125,28,0.48975,17823.026269,55.196309,0,1669,1309.021113,1259.539378,450,690,162.094954,628,572,71,95,100,8,0,141,100.11,359.216
6.4,25.8125,28,0.599091,17823.028345,55.25742,0,1665,1322.260917,1273.010917,450,690,161.780315,628,572,71,95,100,8,0,141,100.11,359.216
6.5,25.8125,28,0.720734,17823.03042,55.248874,0,1669,1305.8259,1256.456355,450,690,161.719382,628,572,71,95,100,8,0,141,100.11,359.216
6.6,25.8125,28,0.633432,17823.032489,55.280762,0,1658,1327.260816,1278.010816,450,690,161.40507,628,572,71,95,100,8,0,141,100.11,359.216
6.7,25.8125,28,0.549808,17823.034558,55.241374,0,1670,1310.40645,1261.117338,450,690,161.625,628,572,71,95,100,8,0,141,100.11,359.216
6.8,25.8125,28,0.5365,17823.03138,55.286784,0,1663,1319.349166,1270.105624,450,690,161.375,628,571,71,95,100,8,0,141,100.11,358.588
6.9,25.8125,28,0.587041,17823.033651,55.255152,0,1673,1307.199496,1258,450,690,161.219156,628,571,71,95,100,8,0,141,100.11,358.588
7,25.8125,28,0.567538,17823.035846,55.328167,0,1653,1326.381034,1277.158141,450,690,161.03067,628,571,71,95,100,8,0,141,100.11,358.588
7.1,25.8125,28,0.579593,17823.03793,55.183144,0,1677,1307.49563,1258.24563,450,690,161.25,628,571,71,95,100,8,0,141,100.11,358.588
7.2,25.8125,28,0.532903,17823.040015,55.268664,0,1655,1323.755083,1274.630083,450,690,161,628,571,71,95,100,8,0,141,100.11,358.588
7.3,25.8125,28,0.529789,17823.042104,55.275398,0,1682,1304.622127,1255.497127,450,690,161.094516,628,571,71,95,100,8,0,141,100.11,358.588
7.4,25.8125,28,0.479984,17823.044193,55.36048,0,1648,1322.605561,1273.56711,450,690,160.625,628,571,71,95,100,8,0,141,100.11,358.588
7.5,25.8125,27.2,0.41882,17823.046274,55.303083,0,1680,1310.308423,1261.226379,450,690,160.96915,628,571,71,95,100,8,0,141,100.11,358.588
7.6,25.8125,27.2,0.339533,17823.048349,55.27842,0,1652,1320.472177,1271.472177,450,690,160.343692,628,571,71,95,100,8,0,141,100.11,358.588
7.7,25.8125,27.2,0.328405,17823.05,55.219731,0,1676,1309.602994,1260.77762,450,690,159.843335,628,571,71,95,100,8,0,141,100.11,358.588
7.8,25.8125,27.2,0.349613,17823.05,55.286114,0,1658,1319.958399,1271.583399,450,690,158.843945,628,570,71,95,100,8,0,141,100.11,357.96
7.9,25.8125,27.2,0.336461,17823.05,55.217284,0,1672,1308.875,1260.625,450,690,158.061893,628,570,71,95,100,8,0,141,100.11,357.96
8,25.8125,27.2,0.24672,17823.05166,55.255578,0,1655,1322.404979,1274.474973,450,690,156.969371,628,570,71,95,100,8,0,141,100.11,357.96
8.1,25.8125,27.2,0.199711,17823.053764,55.201532,0,1676,1306.485205,1258.860205,450,690,156.343216,628,570,71,95,100,8,0,141,100.11,357.96
8.2,25.8125,28,0.193186,17823.055859,55.288259,0,1657,1318.267753,1270.892753,450,690,155.343212,628,570,71,95,100,8,0,141,100.11,357.96
8.3,25.8125,27.205786,0.233193,17823.057938,55.298669,0,1677,1306.812036,1259.601041,450,690,154.843368,628,570,71,95,100,8,0,141,100.11,357.96
8.4,25.8125,27.2,0.246626,17823.060018,55.326428,0,1654,1319.920455,1272.920455,450,690,154.218157,628,570,71,95,100,8,0,141,100.11,357.96
8.5,25.8125,28,0.196955,17823.062106,55.240155,0,1675,1307.988428,1260.988428,450,690,153.968867,628,570,71,95,100,8,0,141,100.11,357.96
8.6,25.8125,27.2,0.159672,17823.064195,55.280831,0,1658,1318.904081,1272.154081,450,690,153.5,628,570,71,95,100,8,0,141,100.11,357.96
8.7,25.8125,27.2,0.281053,17823.065,55.255216,0,1672,1305.529027,1258.779027,450,690,153.343029,628,570,71,95,100,8,0,141,100.11,357.96
8.8,25.8125,28,0.349174,17823.065,55.309061,0,1657,1321.805322,1275.25,450,690,153,628,570,71,95,100,8,0,141,100.11,357.96
8.9,25.8125,27.242154,0.23975,17823.065427,55.206831,0,1673,1304.738932,1258.113932,450,690,153.092248,628,570,71,95,100,8,0,141,100.11,357.96
9,25.8125,27.613295,0.21973,17823.067496,55.257772,0,1659,1320.75,1274.125,450,690,152.906824,628,570,71,95,100,8,0,141,100.11,357.96
9.1,25.8125,27.242582,0.270937,17823.069565,55.228563,0,1670,1305.344406,1258.758305,450,690,153.092512,628,570,71,95,100,8,0,141,100.11,357.96
9.2,25.8125,27.2,0.303018,17823.071658,55.298393,0,1658,1320.604958,1274.104958,450,690,152.75,628,570,71,95,100,8,0,141,100.11,357.96
9.3,25.8125,28,0.372752,17823.073759,55.247679,0,1673,1305.375,1258.875,450,690,152.75,628,570,71,95,100,8,0,141,100.11,357.96
9.4,25.8125,28,0.419925,17823.075853,55.261461,0,1661,1318.167121,1271.792121,450,690,152.533027,628,570,71,95,100,8,0,141,100.11,357.96
9.5,25.8125,27.206234,0.453093,17823.077937,55.2361,0,1668,1308.587257,1262.087257,450,690,152.75,628,570,71,95,100,8,0,141,100.11,357.96
9.6,25.8125,28,0.473225,17823.08,55.239262,0,1662,1318.524559,1272.024559,450,690,152.782855,628,570,71,95,100,8,0,141,100.11,357.96
9.7,25.8125,27.972541,0.459964,17823.08,55.201767,0,1668,1307.625,1261.005249,450,690,152.875,628,570,71,95,100,8,0,141,100.11,357.96
9.8,25.8125,28,0.46973,17823.083032,55.310082,0,1666,1317.044948,1270.544948,450,690,152.75,628,569,71,95,100,8,0,141,100.11,357.332
9.9,25.8125,27.967392,0.479984,17823.085,55.23957,0,1662,1307.952005,1261.452005,450,690,152.591975,628,569,71,95,100,8,0,141,100.11,357.332
10,25.8125,27.605059,0.409671,17823.085,55.260541,0,1661,1319.348358,1272.855019,450,690,152.375,628,569,71,95,100,8,0,141,100.11,357.332
10.1,25.8125,28,0.421493,17823.085429,55.155319,0,1667,1308.277358,1261.777358,450,690,152.375,628,569,71,95,100,8,0,141,100.11,357.332
10.2,25.8125,27.589995,0.409671,17823.087504,55.211886,0,1664,1317.472505,1271,450,690,152.375,628,569,71,95,100,8,0,141,100.11,357.332
10.3,25.8125,27.2,0.459964,17823.089579,55.214503,0,1665,1308.896476,1262.521476,450,690,152.375,628,569,71,95,100,8,0,141,100.11,357.332
10.4,25.8125,28,0.44971,17823.091673,55.25612,0,1664,1317.30522,1270.93022,450,690,152.25,628,569,71,95,100,8,0,141,100.11,357.332
10.5,25.8125,27.2,0.40069,17823.093773,55.195348,0,1665,1308.729126,1262.473907,450,690,152.091697,628,569,71,95,100,8,0,141,100.11,357.332
10.6,25.8125,28,0.349613,17823.095,55.198894,0,1661,1319.125,1272.875,450,690,151.75,628,569,71,95,100,8,0,141,100.11,357.332
10.7,25.815725,27.211342,0.366036,17823.095,55.122883,0,1665,1309.209886,1262.917443,450,690,151.591578,628,569,71,95,100,8,0,141,100.11,357.332
10.8,25.828751,27.2,0.419925,17823.095025,55.242071,0,1662,1318.954299,1272.813439,450,690,151.375,628,569,71,95,100,8,0,141,100.11,357.332
10.9,25.841778,27.2,0.399906,17823.097113,55.223016,0,1671,1305.292779,1259.167779,450,690,151.091992,628,569,71,95,100,8,0,141,100.11,357.332
11,25.84375,27.2,0.353206,17823.099201,55.248013,0,1650,1319.731751,1273.91191,450,690,150.5,628,569,71,95,100,8,0,141,100.11,357.332
11.1,25.84375,27.2,0.399906,17823.101281,55.167296,0,1673,1309.853937,1264.103937,450,690,150.465913,628,569,71,95,100,8,0,141,100.11,357.332
11.2,25.84375,27.601769,0.369632,17823.103355,55.177489,0,1657,1316.856339,1271.231339,450,690,149.875,628,569,71,95,100,8,0,141,100.11,357.332
11.3,25.84375,28,0.430801,17823.105,55.199345,0,1673,1307.375693,1261.800831,450,690,149.84046,628,569,71,95,100,8,0,141,100.11,357.332
11.4,25.84375,27.601814,0.493405,17823.105,55.294555,0,1653,1318.303753,1272.678753,450,690,149.75,628,569,71,95,100,8,0,141,100.11,357.332
11.5,25.84375,27.962007,0.447007,17823.105,55.183703,0,1670,1308.882421,1263.257421,450,690,150.125,628,569,71,95,100,8,0,141,100.11,357.332
11.6,25.84375,27.2,0.389652,17823.106831,55.197955,0,1655,1319.103655,1273.392419,450,690,150.033347,628,568,71,95,100,8,0,141,100.11,356.704
11.7,25.84375,27.2,0.409671,17823.109125,55.153314,0,1675,1306.823423,1261.198423,450,690,150,628,568,71,95,100,8,0,141,100.11,356.704
11.8,25.84375,27.2,0.444676,17823.110847,55.24501,0,1651,1318.471422,1272.846422,450,690,149.5,628,568,71,95,100,8,0,141,100.11,356.704
11.9,25.84375,27.179272,0.44623,17823.112932,55.152707,0,1669,1311.925788,1266.425788,450,690,149.375,628,568,71,95,100,8,0,141,100.11,356.704
12,25.84375,26,0.427453,17823.115016,55.089906,0,1652,1320.213308,1274.838308,450,690,148.680734,628,568,71,95,100,8,0,141,100.11,356.704
12.1,25.84375,26,0.429728,17823.117109,55.043778,0,1673,1308.476885,1263.501571,450,690,147.521654,628,567,71,95,100,8,0,141,100.11,356.076
12.2,25.84375,26,0.443457,17823.119203,55.153141,0,1653,1317.306413,1272.806413,450,690,145.681145,628,567,71,95,100,8,0,141,100.11,356.076
12.3,25.84375,26,0.451522,17823.121284,55.161951,0,1667,1307.334973,1263.375,450,690,144.180782,628,567,71,95,100,8,0,141,100.11,356.076
12.4,25.84375,26,0.406899,17823.123357,55.165557,0,1652,1321.603868,1278.017601,450,690,142.679669,628,567,71,95,100,8,0,141,100.11,356.076
12.5,25.84375,26,0.349613,17823.125,55.097685,0,1668,1305.6541,1262.411375,450,690,141.518675,628,566,71,95,100,8,0,141,100.11,355.448
12.6,25.84375,26,0.319828,17823.125,55.124248,0,1655,1317.818623,1275.125,450,690,140.181087,628,566,71,95,100,8,0,141,100.11,355.448
12.7,25.84375,26,0.361725,17823.125,55.122191,0,1670,1303.677047,1261.194396,450,690,139.179147,628,565,71,95,100,8,0,141,100.11,354.82
12.8,25.84375,26,0.327285,17823.1264,55.16195,0,1644,1321.920433,1279.795433,450,690,137.965108,628,565,71,95,100,8,0,141,100.11,354.82
12.9,25.84375,24.8,0.343547,17823.128678,55.031732,0,1673,1304.994627,1263.244627,450,690,137.428961,628,565,71,95,100,8,0,141,100.11,354.82
13,25.84375,24.8,0.392659,17823.130873,54.963315,0,1646,1321.181518,1279.681518,450,690,135.679054,628,564,71,95,100,8,0,141,100.11,354.192
13.1,25.84375,24.8,0.459583,17823.132952,55.075907,0,1674,1304.481875,1263.731875,450,690,133.732999,628,564,71,95,100,8,0,141,100.11,354.192
13.2,25.84375,24.8,0.399906,17823.135031,55.190677,0,1658,1311.107763,1271.107763,450,690,130.983233,628,563,71,95,100,8,0,141,100.11,353.564
13.3,25.84375,24.8,0.449774,17823.13712,55.196637,0,1655,1306.941714,1267.574127,450,690,128.644115,628,563,71,95,100,8,0,141,100.11,353.564
13.4,25.84375,24.8,0.419925,17823.139209,55.126165,0,1654,1317.78859,1279.16359,450,690,126.678823,628,563,71,95,100,8,0,141,100.11,353.564
13.5,25.84375,24.8,0.389652,17823.14,54.969343,0,1668,1302.497599,1264.497599,450,690,125.018016,628,562,71,95,100,8,0,141,100.11,352.936
13.6,25.84375,24.8,0.339847,17823.14,55.042983,0,1656,1312.095524,1274.5,450,690,123.177959,628,562,71,95,100,8,0,141,100.11,352.936
13.7,25.84375,26,0.391095,17823.14,55.106408,0,1667,1301.700062,1264.650047,450,690,121.927379,628,561,70,95,100,8,0,141,98.7,352.308
13.8,25.84375,26,0.337826,17823.141698,55.137783,0,1649,1313.086855,1276.211855,450,690,121,629,561,70,95,100,8,0,141,98.7,352.869
13.9,25.84375,26,0.259769,17823.144454,55.059949,0,1665,1307.13843,1270.51343,450,690,120.75,629,561,70,95,100,8,0,141,98.7,352.869
14,25.84375,26,0.189945,17823.146684,55.034367,0,1650,1310.276207,1273.651207,450,690,120.464554,629,560,70,95,100,8,0,141,98.7,352.24
14.1,25.84375,26,0.172005,17823.148783,55.035981,0,1666,1307.301199,1270.676199,450,690,120.375,629,560,70,95,100,8,0,141,98.7,352.24
14.2,25.84375,26,0.197153,17823.15,55.043566,0,1650,1308.6379,1272.082406,450,690,120.213473,629,559,70,95,100,8,0,141,98.7,351.611
14.3,25.84375,26,0.149906,17823.15,54.992698,0,1665,1307.44044,1270.832753,450,690,120.25,629,559,70,95,100,8,0,141,98.7,351.611
14.4,25.84375,26,0.107251,17823.150034,54.93643,0,1646,1313.451125,1276.855773,450,690,120.125,629,559,70,95,100,8,0,141,98.7,351.611
14.5,25.84375,26,0.089847,17823.152122,54.867092,0,1670,1305.674323,1269.124365,450,690,120.375,629,559,70,95,100,8,0,141,98.7,351.611
14.6,25.84375,26,0.079593,17823.154211,55.017261,0,1645,1312.926228,1276.305838,450,690,120.125,629,559,70,95,100,8,0,141,98.7,351.611
14.7,25.84375,26,0.107695,17823.158071,55.01529,0,1670,1305.514685,1268.973834,450,690,120.375,629,559,70,95,100,8,0,141,98.7,351.611
14.8,25.84375,26,0.079593,17823.16,54.967709,0,1640,1312.786773,1276.199874,450,690,120.125,629,559,70,95,100,8,0,141,98.7,351.611
14.9,25.84375,26,-0.002721,17823.160445,54.87983,0,1667,1314.667632,1278.042632,450,690,120.5,629,559,70,95,100,8,0,141,98.7,351.611
15,25.84375,26,-0.057076,17823.162519,54.827546,0,1647,1307.455391,1270.830391,450,690,120.375,629,559,70,95,100,8,0,141,98.7,351.611
15.1,25.84375,27.2,-0.009762,17823.164592,54.924973,0,1665,1309.368834,1272.761251,450,690,120.5,629,559,70,95,100,8,0,141,98.7,351.611
15.2,25.84375,27.2,-0.007766,17823.166688,54.985601,0,1647,1311.915775,1275.165775,450,690,120.911392,629,559,70,95,100,8,0,141,98.7,351.611
15.3,25.84375,27.2,-0.03142,17823.168788,54.880415,0,1664,1308.624413,1271.749413,450,690,121.700273,629,559,70,95,100,8,0,141,98.7,351.611
15.4,25.84375,27.2,-0.142471,17823.17,54.861891,0,1638,1319.291779,1282.166779,450,690,122.450198,629,559,70,95,100,8,0,141,98.7,351.611
15.5,25.84375,27.2,-0.066639,17823.17,54.813473,0,1668,1310.390982,1272.975076,450,690,123.662087,629,559,70,95,100,8,0,141,98.7,351.611
15.6,25.84375,27.2,4e-06,17823.17,54.777409,0,1644,1312.928494,1275.178494,450,690,124.287742,629,560,70,95,100,8,0,141,98.7,352.24
15.7,25.84375,27.2,-0.021752,17823.17,54.842616,0,1662,1312.785809,1274.910809,450,690,125.162164,629,560,70,95,100,8,0,141,98.7,352.24
15.8,25.84375,27.2,-0.058025,17823.173067,54.801123,0,1638,1318.242966,1280.006169,450,690,125.7873,629,560,70,95,100,8,0,141,98.7,352.24
15.9,25.84375,27.2,-0.057835,17823.176283,54.772592,0,1661,1313.740276,1275.132438,450,690,126.787787,629,560,70,95,100,8,0,141,98.7,352.24
16,25.84375,27.2,-0.077442,17823.178356,54.783457,0,1645,1317.642847,1278.892847,450,690,127.287335,629,560,70,95,100,8,0,141,98.7,352.24
16.1,25.84375,27.2,0.027372,17823.18,54.837482,0,1664,1310.668435,1271.793435,450,690,128.038339,629,561,70,95,100,8,0,141,98.7,352.869
16.2,25.84375,27.2,0.019535,17823.18,54.814621,0,1633,1323.657468,1284.536874,450,690,128.537328,629,561,70,95,100,8,0,141,98.7,352.869
16.3,25.84375,27.2,-0.023166,17823.18,54.745351,0,1666,1315.240195,1275.865195,450,690,129.413524,629,561,70,95,100,8,0,141,98.7,352.869
16.4,25.84375,27.2,-0.072003,17823.181687,54.703172,0,1635,1318.711417,1279.086417,450,690,129.787582,629,561,70,95,100,8,0,141,98.7,352.869
16.5,25.84375,27.2,-0.049801,17823.183782,54.777344,0,1665,1317.33054,1277.70554,450,690,130.537825,629,561,70,95,100,8,0,141,98.7,352.869
16.6,25.84375,27.2,-0.009762,17823.186163,54.770797,0,1640,1315.065032,1275.315032,450,690,130.75,629,562,70,95,100,8,0,141,98.7,353.498
16.7,25.84375,27.2,0.000987,17823.188942,54.720188,0,1648,1326.978452,1287.120694,450,690,131.413338,629,562,70,95,100,8,0,141,98.7,353.498
16.8,25.84375,27.2,4e-06,17823.190042,54.615924,0,1648,1314.137245,1274.077669,450,690,132,628,562,70,95,100,8,0,141,98.7,352.936
16.9,25.84375,27.2,0.040363,17823.19213,54.602229,0,1656,1322.371792,1282.121792,450,690,132.413126,628,562,70,95,100,8,0,141,98.7,352.936
17,25.84375,27.2,0.077149,17823.194218,54.68586,0,1641,1315.173354,1274.794096,450,690,132.75,628,562,70,95,100,8,0,141,98.7,352.936
17.1,25.84375,27.2,0.059574,17823.195,54.7095,0,1652,1326.759545,1286.343408,450,690,133.202666,628,563,70,95,100,8,0,141,98.7,353.564
17.2,25.84375,27.2,0.029789,17823.195,54.645537,0,1638,1316.854684,1276.229684,450,690,133.625,628,563,70,95,100,8,0,141,98.7,353.564
17.3,25.84375,27.2,0.10353,17823.195421,54.574582,0,1657,1324.941965,1284.199592,450,690,134.039441,628,563,70,95,100,8,0,141,98.7,353.564
