Time [s],AmbientAirTemperature [C],AcceleratorPedalPosition [%],VehicleAcceleration [m/s^2],TotalVehicleDistance [km],VehicleSpeed [kph],CruiseControlActive,MotorSpeed [rpm],RegenTorqueAvailable [Nm],TractionTorqueAvailable [Nm],BatteryMinVoltage [V],BatteryMaxVoltage [V],CommandedMotorTorque [Nm],BatteryVoltage [V],BatteryCurrent [A],BatterySOC [%],BatterySOH [%],BatteryMaxSOC [%],BatteryMinSOC [%],BrakePedalActive,BatteryMaxEnergy [kWh],BatteryEnergy_calc [kWh],MotorPower_calc [kW]
11.8,25.65625,0,0.077898,17828.127073,39.863988,1,1195,1802.319671,1763.002794,450,690,128.249996,630,548,69,95,100,8,0,141,97.29,345.24
11.9,25.65625,0,0.059574,17828.129174,39.867983,1,1210,1788.360257,1751.127843,450,690,121.849171,630,548,69,95,100,8,0,141,97.29,345.24
12,25.65625,0,0.06033,17828.13,39.880712,1,1192,1799.664408,1762.914408,450,690,120.297395,630,548,69,95,100,8,0,141,97.29,345.24
12.1,25.65625,0,0.028502,17828.13,39.844574,1,1202,1795.044316,1759.210651,450,690,117.672764,630,548,69,95,100,8,0,141,97.29,345.24
12.2,25.65625,0,0.129886,17828.13,39.815591,1,1200,1794.587768,1758.837768,450,690,118.408032,630,547,69,95,100,8,0,141,97.29,344.61
12.3,25.65625,0,0.140952,17828.13,39.915746,1,1202,1797.017065,1760.517065,450,690,119.798999,630,547,69,95,100,8,0,141,97.29,344.61
12.4,25.65625,0,0.10255,17828.134019,39.894556,1,1206,1791.84451,1756.087397,450,690,117.296104,630,547,69,95,100,8,0,141,97.29,344.61
12.5,25.65625,0,0.098899,17828.135,39.878367,1,1197,1789.156536,1753.406536,450,690,117.676871,630,547,69,95,100,8,0,141,97.29,344.61
12.6,25.65625,0,0.080335,17828.135,39.896091,1,1198,1803.957756,1768.237559,450,690,117.295509,630,547,69,95,100,8,0,141,97.29,344.61
12.7,25.65625,0,0.119447,17828.13584,39.822167,1,1201,1794.25,1758.875,450,690,116.704452,630,546,69,95,100,8,0,141,97.29,343.98
12.8,25.65625,0,0.109517,17828.137909,39.823307,1,1200,1795.222684,1758.976587,450,690,120.004818,630,546,69,95,100,8,0,141,97.29,343.98
12.9,25.65625,0,0.159672,17828.139978,39.876568,1,1197,1798.872119,1762.163305,450,690,120.696264,630,546,69,95,100,8,0,141,97.29,343.98
13,25.65625,0,0.151085,17828.14,39.880451,1,1211,1786.378314,1750.16598,450,690,119.198162,630,546,69,95,100,8,0,141,97.29,343.98
13.1,25.65625,0,0.159672,17828.14,39.860933,1,1193,1796.061244,1760.061244,450,690,118.448157,630,546,69,95,100,8,0,141,97.29,343.98
13.2,25.65625,0,0.099803,17828.14,39.837653,1,1197,1799.309107,1763.375,450,690,118.526998,630,547,69,95,100,8,0,141,97.29,344.61
13.3,25.65625,0,0.119633,17828.14,39.8214,1,1203,1793.555621,1757.529818,450,690,118.929017,630,547,69,95,100,8,0,141,97.29,344.61
13.4,25.65625,0,0.121073,17828.145,39.770982,1,1198,1797.404076,1760.75,450,690,120.912198,630,547,69,95,100,8,0,141,97.29,344.61
13.5,25.65625,0,0.10035,17828.145,39.79352,1,1206,1792.311128,1754.610138,450,690,124.857526,630,547,69,95,100,8,0,141,97.29,344.61
13.6,25.65625,0,0.099613,17828.145,39.839844,1,1198,1792.850888,1754.729332,450,690,125.472585,630,547,69,95,100,8,0,141,97.29,344.61
13.7,25.65625,0,0.169925,17828.146692,39.858781,1,1200,1800.206494,1762.331494,450,690,124.822493,630,548,69,95,100,8,0,141,97.29,345.24
13.8,25.65625,0,0.120868,17828.148769,39.836136,1,1204,1792.287137,1754.662137,450,690,123.4452,630,548,69,95,100,8,0,141,97.29,345.24
13.9,25.65625,0,0.119633,17828.15,39.787172,1,1191,1798.051953,1760.40839,450,690,124.389013,630,548,69,95,100,8,0,141,97.29,345.24
14,25.65625,0,0.119962,17828.15,39.850779,1,1201,1810.575844,1772.200844,450,690,126.125,630,548,69,95,100,8,0,141,97.29,345.24
14.1,25.65625,0,0.129886,17828.15,39.834802,1,1205,1783.902775,1746.011571,450,690,124.543409,630,548,69,95,100,8,0,141,97.29,345.24
14.2,25.65625,0,0.119633,17828.152266,39.819085,1,1198,1802.375,1764.565261,450,690,125.081673,630,548,69,95,100,8,0,141,97.29,345.24
14.3,25.65625,0,0.090543,17828.154563,39.913341,1,1201,1788.803499,1750.75,450,690,125.116076,630,548,69,95,100,8,0,141,97.29,345.24
14.4,25.65625,0,0.119633,17828.155,39.867977,1,1201,1802.125,1765.25,450,690,120.61173,630,547,69,95,100,8,0,141,97.29,344.61
14.5,25.65625,0,0.109867,17828.155,39.812774,1,1196,1795.612642,1759.030956,450,690,121.169078,630,547,69,95,100,8,0,141,97.29,344.61
14.6,25.65625,0,0.118464,17828.155393,39.902668,1,1204,1797.363835,1759.901437,450,690,122.971923,630,547,69,95,100,8,0,141,97.29,344.61
14.7,25.65625,0,0.120934,17828.157502,39.885944,1,1201,1791.096266,1754.24052,450,690,120.916917,630,547,69,95,100,8,0,141,97.29,344.61
14.8,25.65625,0,0.139652,17828.159611,39.850633,1,1201,1797.08592,1760.58592,450,690,120.458943,630,547,69,95,100,8,0,141,97.29,344.61
14.9,25.65625,0,0.079593,17828.161695,39.904975,1,1201,1794.625,1757.625,450,690,121.75,630,547,69,95,100,8,0,141,97.29,344.61
15,25.65625,0,0.09053,17828.163773,39.879025,1,1199,1796.845267,1760.125,450,690,120.346449,630,547,69,95,100,8,0,141,97.29,344.61
15.1,25.65625,0,0.109118,17828.165,39.835654,1,1202,1795.527204,1758.576102,450,690,122.292466,630,547,69,95,100,8,0,141,97.29,344.61
15.2,25.65625,0,0.139652,17828.165,39.885873,1,1206,1792.777172,1755.030568,450,690,123.943782,630,547,69,95,100,8,0,141,97.29,344.61
15.3,25.65625,0,0.109867,17828.165,39.831791,1,1197,1791.450732,1753.909608,450,690,123.528444,630,547,69,95,100,8,0,141,97.29,344.61
15.4,25.65625,0,0.091082,17828.166844,39.81554,1,1198,1808.097246,1770.134287,450,690,125.639468,630,548,69,95,100,8,0,141,97.29,345.24
15.5,25.65625,0,0.138921,17828.169118,39.829567,1,1206,1785.75,1747.125,450,690,127.096784,630,548,69,95,100,8,0,141,97.29,345.24
15.6,25.65625,0,0.158988,17828.17,39.810195,1,1197,1804.375,1766,450,690,125.778728,630,548,69,95,100,8,0,141,97.29,345.24
15.7,25.65625,0,0.139652,17828.17,39.8284,1,1209,1782.096487,1743.487569,450,690,127.028963,630,548,69,95,100,8,0,141,97.29,345.24
15.8,25.65625,0,0.109867,17828.17041,39.856322,1,1200,1799.095297,1760.595297,450,690,126.221318,630,548,69,95,100,8,0,141,97.29,345.24
15.9,25.65625,0,0.091119,17828.172513,39.877684,1,1201,1790.75,1752.75,450,690,125.221553,630,548,69,95,100,8,0,141,97.29,345.24
16,25.65625,0,0.039554,17828.174617,39.861316,1,1202,1799.901646,1762.151646,450,690,123.690758,630,548,69,95,100,8,0,141,97.29,345.24
16.1,25.65625,0,0.079593,17828.175,39.862604,1,1204,1786.993297,1749.452375,450,690,123.862781,630,548,69,95,100,8,0,141,97.29,345.24
16.2,25.65625,0,0.121266,17828.175,39.949168,1,1200,1798.16251,1760.28751,450,690,124.507245,630,548,69,95,100,8,0,141,97.29,345.24
16.3,25.65625,0,0.079593,17828.175,39.932674,1,1209,1788.458767,1751.478183,450,690,121.161365,630,548,69,95,100,8,0,141,97.29,345.24
16.4,25.65625,0,0.069828,17828.177232,39.917383,1,1197,1792.828846,1756.078846,450,690,121.182722,630,547,69,95,100,8,0,141,97.29,344.61
16.5,25.65625,0,0.049661,17828.179981,39.972989,1,1204,1794.193785,1757.318785,450,690,121.190311,630,547,69,95,100,8,0,141,97.29,344.61
16.6,25.65625,0,0.099613,17828.18,39.962833,1,1206,1787.480751,1751,450,690,119.634516,630,547,69,95,100,8,0,141,97.29,344.61
16.7,25.65625,0,0.109168,17828.18,39.898134,1,1200,1791.875,1756.125,450,690,117.558773,630,547,69,95,100,8,0,141,97.29,344.61
16.8,25.65625,0,0.090495,17828.181268,39.948857,1,1197,1799.778309,1763.375,450,690,120.464038,630,547,69,95,100,8,0,141,97.29,344.61
16.9,25.65625,0,0.130257,17828.183336,39.972816,1,1212,1787.304771,1751.052163,450,690,118.946825,630,547,69,95,100,8,0,141,97.29,344.61
17,25.65625,0,0.159672,17828.18541,39.839378,1,1197,1791.916682,1756.291682,450,690,117.557501,630,547,69,95,100,8,0,141,97.29,344.61
17.1,25.65625,0,0.110564,17828.187514,39.813192,1,1207,1787.188842,1749.995904,450,690,123.454179,630,548,69,95,100,8,0,141,97.29,345.24
17.2,25.65625,0,0.089262,17828.189619,39.784313,1,1195,1800.800397,1762.76142,450,690,125.902099,630,548,69,95,100,8,0,141,97.29,345.24
17.3,25.65625,0,0.099613,17828.19,39.770736,1,1206,1795.846756,1756.650783,450,690,129.734254,630,548,69,95,100,8,0,141,97.29,345.24
17.4,25.65625,0,0.04914,17828.19,39.80234,1,1202,1798.861123,1758.25,450,690,133.966781,630,549,69,95,100,8,0,141,97.29,345.87
17.5,25.65625,0,0.089847,17828.19,39.860227,1,1205,1790.837298,1749.712298,450,690,134.719312,630,549,69,95,100,8,0,141,97.29,345.87
17.6,25.65625,0,0.108209,17828.19,39.939812,1,1202,1798.673267,1758.048267,450,690,132.734601,630,549,69,95,100,8,0,141,97.29,345.87
17.7,25.65625,0,0.08987,17828.19,39.915354,1,1207,1789.776707,1750.898369,450,690,127.377561,630,550,69,95,100,8,0,141,97.29,346.5
