Time [s],AmbientAirTemperature [C],AcceleratorPedalPosition [%],VehicleAcceleration [m/s^2],TotalVehicleDistance [km],VehicleSpeed [kph],CruiseControlActive,MotorSpeed [rpm],RegenTorqueAvailable [Nm],TractionTorqueAvailable [Nm],BatteryMinVoltage [V],BatteryMaxVoltage [V],CommandedMotorTorque [Nm],BatteryVoltage [V],BatteryCurrent [A],BatterySOC [%],BatterySOH [%],BatteryMaxSOC [%],BatteryMinSOC [%],BrakePedalActive,BatteryMaxEnergy [kWh],BatteryEnergy_calc [kWh],MotorPower_calc [kW]
1,26.1875,30,-0.026688,17820.553009,63.1306,0,1915,1188.277059,1100.989044,450,690,196.961259,625,600,72,95,100,8,0,141,101.52,375
1.1,26.1875,30,0.03332,17820.555091,63.145656,0,1904,1190.625,1105.138626,450,690,195.139508,625,599,72,95,100,8,0,141,101.52,374.375
1.2,26.1875,30,0.076165,17820.557178,63.110418,0,1901,1190.106495,1105.884253,450,690,193.891393,625,599,72,95,100,8,0,141,101.52,374.375
1.3,26.1875,30,0.109867,17820.559265,63.059241,0,1910,1189.128585,1104.378585,450,690,192.945056,625,598,72,95,100,8,0,141,101.52,373.75
1.4,26.1875,30,0.156237,17820.56,63.080181,0,1903,1188.774762,1105.15095,450,690,191.820538,625,598,72,95,100,8,0,141,101.52,373.75
1.5,26.1875,30,0.209965,17820.56,63.227702,0,1913,1185.726704,1100.306676,450,690,190.889651,625,598,72,95,100,8,0,141,101.52,373.75
1.6,26.1875,30,0.263593,17820.560526,63.242617,0,1895,1191.839965,1110.207118,450,690,189.875,625,597,72,95,100,8,0,141,101.52,373.125
1.7,26.1875,30,0.273559,17820.562616,63.156184,0,1914,1184.022956,1100.018365,450,690,189.514819,625,597,72,95,100,8,0,141,101.52,373.125
1.8,26.1875,30,0.279789,17820.564706,63.138602,0,1897,1190.717397,1108.842397,450,690,188.569484,625,597,72,95,100,8,0,141,101.52,373.125
1.9,26.1875,30,0.313168,17820.56678,63.170443,0,1913,1184.432324,1100.680135,450,690,188.07043,625,596,72,95,100,8,0,141,101.52,372.5
2,26.1875,30,0.332598,17820.568852,63.153726,0,1898,1189.412634,1107.547043,450,690,187.194687,625,596,72,95,100,8,0,141,101.52,372.5
2.1,26.1875,30,0.25158,17820.570928,63.096456,0,1906,1186.875,1104.5,450,690,186.8189,625,596,72,95,100,8,0,141,101.52,372.5
2.2,26.1875,30,0.23663,17820.573011,63.141026,0,1907,1185.725848,1103.375,450,690,186.194767,625,596,72,95,100,8,0,141,101.52,372.5
2.3,26.1875,30,0.233572,17820.575102,63.216237,0,1905,1187.852265,1105.977265,450,690,185.56915,625,596,72,95,100,8,0,141,101.52,372.5
2.4,26.1875,30,0.396744,17820.57739,63.184549,0,1906,1184.875,1103.375,450,690,185.070161,625,596,72,95,100,8,0,141,101.52,372.5
2.5,26.1875,30,0.415815,17820.579679,63.146501,0,1905,1189.370795,1108.004205,450,690,184.5,625,596,72,95,100,8,0,141,101.52,372.5
2.6,26.1875,30,0.369632,17820.581336,63.125416,0,1907,1183.619399,1102.5,450,690,184.137927,626,595,72,95,100,8,0,141,101.52,372.47
2.7,26.1875,30,0.459964,17820.583409,63.122837,0,1902,1187.352218,1106.625,450,690,183.568208,626,595,72,95,100,8,0,141,101.52,372.47
2.8,26.1875,30,0.539554,17820.585491,63.123256,0,1906,1185.568853,1104.25,450,690,183.25,626,595,72,95,100,8,0,141,101.52,372.47
2.9,26.1875,30,0.52565,17820.587598,63.133315,0,1903,1186.960313,1106.625,450,690,182.819288,626,595,72,95,100,8,0,141,101.52,372.47
3,26.1875,30,0.423926,17820.589706,63.116789,0,1905,1184.975502,1104.375,450,690,182.443542,626,595,72,95,100,8,0,141,101.52,372.47
3.1,26.1875,30,0.484003,17820.59,63.121357,0,1906,1185.75,1105.579303,450,690,182.068785,626,595,72,95,100,8,0,141,101.52,372.47
3.2,26.1875,30,0.473996,17820.59,63.152143,0,1904,1186.24264,1105.860279,450,690,181.75,626,595,72,95,100,8,0,141,101.52,372.47
3.3,26.1875,30,0.509769,17820.590932,63.129604,0,1905,1183.377143,1103.625,450,690,181.44338,626,595,72,95,100,8,0,141,101.52,372.47
3.4,26.1875,30,0.500003,17820.593015,63.111719,0,1900,1188.282266,1109.075813,450,690,181.125,626,595,72,95,100,8,0,141,101.52,372.47
3.5,26.1875,30,0.525891,17820.595,63.048526,0,1903,1184.110722,1104.264278,450,690,180.942933,626,595,72,95,100,8,0,141,101.52,372.47
3.6,26.1875,30,0.479984,17820.596944,63.068869,0,1905,1188.480911,1108.827278,450,690,180.625,626,594,72,95,100,8,0,141,101.52,371.844
3.7,26.1875,30,0.48975,17820.5992,63.13154,0,1902,1181.85993,1102.954791,450,690,180.317975,626,594,72,95,100,8,0,141,101.52,371.844
3.8,26.1875,30,0.466013,17820.601349,63.119749,0,1904,1188.622589,1109.373795,450,690,180,626,594,72,95,100,8,0,141,101.52,371.844
3.9,26.1875,30,0.389652,17820.603441,63.043289,0,1900,1185.103999,1106.239499,450,690,179.875,626,594,72,95,100,8,0,141,101.52,371.844
4,26.1875,30,0.331446,17820.605532,63.014822,0,1905,1185.683795,1105.977768,450,690,179.692645,626,594,72,95,100,8,0,141,101.52,371.844
4.1,26.1875,30,0.18568,17820.607622,63.050906,0,1898,1186.5,1108.244183,450,690,179.443031,626,594,72,95,100,8,0,141,101.52,371.844
4.2,26.1875,30,0.155506,17820.609712,63.04663,0,1904,1184.268063,1105.299694,450,690,179.31728,626,594,72,95,100,8,0,141,101.52,371.844
4.3,26.1875,30,0.165637,17820.611787,63.052098,0,1897,1188.190985,1109.889591,450,690,179,626,594,72,95,100,8,0,141,101.52,371.844
4.4,26.1875,30,0.083934,17820.613859,63.001686,0,1901,1185.337024,1106.75,450,690,179,626,593,72,95,100,8,0,141,101.52,371.218
4.5,26.1875,30,0.109867,17820.615,63.008993,0,1901,1188.079982,1109.515006,450,690,178.875,626,593,72,95,100,8,0,141,101.52,371.218
4.6,26.1875,30,0.083107,17820.615,63.006997,0,1906,1184.321278,1105.323604,450,690,178.692206,626,593,72,95,100,8,0,141,101.52,371.218
4.7,26.1875,30,0.109867,17820.615101,63.029218,0,1889,1186.365071,1109.809114,450,690,178.375,626,593,72,95,100,8,0,141,101.52,371.218
4.8,26.1875,30,0.079593,17820.617187,63.020088,0,1906,1187.844957,1108.962446,450,690,178.5,626,593,72,95,100,8,0,141,101.52,371.218
4.9,26.1875,30,0.031139,17820.619273,62.963967,0,1895,1183.744025,1106.490042,450,690,178.25,626,592,72,95,100,8,0,141,101.52,370.592
5,26.1875,30,4e-06,17820.621361,62.981376,0,1904,1187.281424,1108.281424,450,690,178.125,626,592,72,95,100,8,0,141,101.52,370.592
5.1,26.1875,30,-0.005935,17820.623449,62.979897,0,1894,1186.219393,1108.668139,450,690,177.941606,626,592,72,95,100,8,0,141,101.52,370.592
5.2,26.1875,30,-0.013917,17820.625536,62.959574,0,1904,1188.270931,1109.531338,450,690,178,626,592,72,95,100,8,0,141,101.52,370.592
5.3,26.1875,30,-0.045454,17820.627624,62.947854,0,1902,1184.985153,1106.595306,450,690,177.75,626,592,72,95,100,8,0,141,101.52,370.592
5.4,26.1875,30,4e-06,17820.629712,62.948452,0,1898,1185.900035,1108.549896,450,690,177.5,626,592,72,95,100,8,0,141,101.52,370.592
5.5,26.1875,30,0.01393,17820.63,62.912054,0,1892,1188.670944,1111.716888,450,690,177.5,626,592,72,95,100,8,0,141,101.52,370.592
5.6,26.1875,30,0.069828,17820.633047,62.84007,0,1899,1187.191326,1109.433674,450,690,177.75,626,592,72,95,100,8,0,141,101.52,370.592
5.7,26.1875,30,0.144069,17820.635939,62.874134,0,1898,1187.233917,1108.869639,450,690,177.566048,626,592,72,95,100,8,0,141,101.52,370.592
5.8,26.1875,30,0.203358,17820.638021,62.992014,0,1900,1183.993556,1106.25,450,690,177.316522,626,592,72,95,100,8,0,141,101.52,370.592
5.9,26.1875,30,0.297639,17820.640104,62.99694,0,1893,1189.085325,1112.5,450,690,177.125,626,592,72,95,100,8,0,141,101.52,370.592
6,26.1875,30,0.329593,17820.64219,62.927519,0,1896,1185.5,1108.288414,450,690,177.25,626,592,72,95,100,8,0,141,101.52,370.592
6.1,26.1875,30,0.23975,17820.644276,62.924439,0,1901,1187.709727,1109.669453,450,690,177.25,626,592,72,95,100,8,0,141,101.52,370.592
6.2,26.1875,30,0.293671,17820.645,62.919731,0,1897,1184.401816,1106.801362,450,690,177.066132,626,592,72,95,100,8,0,141,101.52,370.592
6.3,26.1875,30,0.373726,17820.645,62.914827,0,1895,1189.532288,1112.375,450,690,177,626,592,72,95,100,8,0,141,101.52,370.592
6.4,26.1875,30,0.379886,17820.645918,62.855398,0,1895,1186.01328,1108.857968,450,690,177,626,593,72,95,100,8,0,141,101.52,371.218
6.5,26.1875,30,0.349613,17820.649474,62.836754,0,1896,1188.488744,1111.125,450,690,177,626,593,72,95,100,8,0,141,101.52,371.218
6.6,26.1875,31.2,0.418308,17820.65,62.940355,0,1908,1183.831179,1105.155893,450,690,177,626,593,72,95,100,8,0,141,101.52,371.218
6.7,26.1875,31.2,0.44971,17820.651786,63.013965,0,1881,1185.438692,1110.381896,450,690,176.934104,626,593,72,95,100,8,0,141,101.52,371.218
6.8,26.1875,30,0.439945,17820.653863,62.979729,0,1902,1192.324344,1113.959103,450,690,178.118691,626,593,72,95,100,8,0,141,101.52,371.218
6.9,26.1875,30,0.439945,17820.655943,62.868772,0,1894,1185.06639,1107.150868,450,690,178.625,626,594,72,95,100,8,0,141,101.52,371.844
7,26.1875,30,0.429691,17820.658025,62.814239,0,1905,1187.042493,1108.194995,450,690,178.625,626,594,72,95,100,8,0,141,101.52,371.844
7.1,26.1875,30,0.415711,17820.660106,62.861734,0,1896,1184.773109,1106.513656,450,690,178.314985,626,594,72,95,100,8,0,141,101.52,371.844
7.2,26.1875,30,0.345681,17820.662191,62.94588,0,1892,1189.232946,1112.25,450,690,178.25,626,594,72,95,100,8,0,141,101.52,371.844
7.3,26.1875,30,0.275373,17820.664276,62.934828,0,1901,1185.012165,1106.878476,450,690,178.315242,626,594,72,95,100,8,0,141,101.52,371.844
7.4,26.1875,30,0.193921,17820.665,62.892978,0,1894,1189.587792,1112.087792,450,690,178.125,626,593,72,95,100,8,0,141,101.52,371.218
7.5,26.1875,30,0.215742,17820.665,62.903131,0,1901,1183.930914,1105.822366,450,690,178.065053,626,593,72,95,100,8,0,141,101.52,371.218
7.6,26.1875,30,0.199711,17820.670539,62.887458,0,1891,1189.115449,1112.019101,450,690,177.75,626,593,72,95,100,8,0,141,101.52,371.218
7.7,26.1875,30,0.175469,17820.67263,62.811731,0,1900,1187.290704,1109.069765,450,690,177.875,626,593,72,95,100,8,0,141,101.52,371.218
7.8,26.1875,30,0.139652,17820.674722,62.794636,0,1895,1185.974968,1108.849968,450,690,177.689573,626,593,72,95,100,8,0,141,101.52,371.218
7.9,26.1875,30,0.119633,17820.675,62.94127,0,1901,1186.188405,1108.103865,450,690,177.565467,626,592,72,95,100,8,0,141,101.52,370.592
8,26.1875,30,0.189945,17820.675,62.984276,0,1894,1185.716417,1109.013681,450,690,177.314703,626,592,72,95,100,8,0,141,101.52,370.592
8.1,26.1875,30,0.129886,17820.675944,62.899985,0,1895,1193.616499,1116.258501,450,690,177.435925,626,592,72,95,100,8,0,141,101.52,370.592
8.2,26.1875,30,0.123462,17820.678027,62.838699,0,1903,1182.517971,1104.25,450,690,177.564783,626,592,72,95,100,8,0,141,101.52,370.592
8.3,26.1875,30.804182,0.148097,17820.68012,62.871971,0,1895,1188.01607,1110.97976,450,690,177.125,626,592,72,95,100,8,0,141,101.52,370.592
8.4,26.1875,31.2,0.189945,17820.682409,62.963068,0,1902,1183.970527,1105.875,450,690,177.309421,626,592,72,95,100,8,0,141,101.52,370.592
8.5,26.1875,30.389089,0.169925,17820.684697,62.947443,0,1883,1187.942263,1112.677829,450,690,177.560455,626,592,72,95,100,8,0,141,101.52,370.592
8.6,26.1875,30,0.125538,17820.68634,62.890277,0,1901,1189.095998,1110.946443,450,690,178.310937,626,593,72,95,100,8,0,141,101.52,371.218
8.7,26.1875,30,0.149906,17820.688413,62.865775,0,1899,1185.365974,1107.217779,450,690,178.375,626,593,72,95,100,8,0,141,101.52,371.218
8.8,26.1875,30,0.164068,17820.690495,62.891301,0,1897,1186.812777,1109,450,690,178.125,626,593,72,95,100,8,0,141,101.52,371.218
8.9,26.1875,30,0.195494,17820.692608,62.922585,0,1895,1188.753162,1111.75,450,690,178.060415,626,593,72,95,100,8,0,141,101.52,371.218
9,26.1875,30,0.114102,17820.694721,62.878295,0,1895,1187.051146,1110.125,450,690,178.125,626,593,72,95,100,8,0,141,101.52,371.218
9.1,26.1875,30,0.169925,17820.696799,62.837696,0,1903,1186.216243,1107.805203,450,690,178,626,593,72,95,100,8,0,141,101.52,371.218
9.2,26.1875,30,0.199711,17820.698871,62.850218,0,1887,1186.177405,1110.223558,450,690,177.689324,626,593,72,95,100,8,0,141,101.52,371.218
9.3,26.1875,30,0.205513,17820.7,62.85276,0,1898,1189.903767,1112.025457,450,690,177.811465,626,593,72,95,100,8,0,141,101.52,371.218
9.4,26.1875,30.141046,0.18604,17820.7,62.850358,0,1894,1185.496837,1107.929593,450,690,177.689083,626,593,72,95,100,8,0,141,101.52,371.218
9.5,26.1875,31.2,0.119633,17820.7,62.880834,0,1900,1189.278987,1111.153987,450,690,177.625,626,593,72,95,100,8,0,141,101.52,371.218
9.6,26.1875,31.04577,0.184041,17820.70196,62.89883,0,1897,1183.78279,1106.354529,450,690,177.875,626,592,72,95,100,8,0,141,101.52,370.592
9.7,26.1875,30.398258,0.159672,17820.704216,62.878622,0,1893,1194.718553,1117.546908,450,690,178.37412,626,592,72,95,100,8,0,141,101.52,370.592
9.8,26.1875,30,0.095426,17820.706363,62.838008,0,1900,1183.252021,1104.875,450,690,179.125,626,592,72,95,100,8,0,141,101.52,370.592
9.9,26.1875,30,0.114071,17820.708452,62.840991,0,1898,1188.661866,1110.375,450,690,179,626,592,72,95,100,8,0,141,101.52,370.592
10,26.1875,30,0.151005,17820.710542,62.892811,0,1892,1186.053413,1109.071032,450,690,178.937832,626,592,72,95,100,8,0,141,101.52,370.592
10.1,26.1875,30,0.061173,17820.712634,62.903377,0,1894,1188.396836,1111.125,450,690,178.875,626,592,72,95,100,8,0,141,101.52,370.592
10.2,26.1875,30,0.034036,17820.714726,62.859955,0,1900,1187.8077,1108.8814,450,690,178.875,626,592,72,95,100,8,0,141,101.52,370.592
10.3,26.1875,30,0.079593,17820.716797,62.851009,0,1892,1187.16296,1110.302467,450,690,178.563377,626,592,72,95,100,8,0,141,101.52,370.592
10.4,26.1875,30,0.069828,17820.718865,62.900187,0,1902,1188.434502,1109.830259,450,690,178.5,626,592,72,95,100,8,0,141,101.52,370.592
10.5,26.1875,30,0.105406,17820.72,62.91663,0,1896,1185.671838,1108.031323,450,690,178.25,626,592,72,95,100,8,0,141,101.52,370.592
10.6,26.1875,30,0.129886,17820.722397,62.871225,0,1897,1188.133318,1111.006932,450,690,178.125,626,592,72,95,100,8,0,141,101.52,370.592
10.7,26.1875,30,0.085377,17820.725118,62.822446,0,1895,1187,1109.63278,450,690,178.125,626,592,72,95,100,8,0,141,101.52,370.592
10.8,26.1875,30,0.084032,17820.727197,62.853759,0,1902,1184.057514,1105.896012,450,690,177.937737,626,592,72,95,100,8,0,141,101.52,370.592
10.9,26.1875,30,0.109867,17820.729277,62.947663,0,1895,1186.296812,1109.410109,450,690,177.625,626,592,72,95,100,8,0,141,101.52,370.592
11,26.1875,30,0.084049,17820.73,62.965343,0,1890,1187.484674,1110.682026,450,690,177.625,626,592,72,95,100,8,0,141,101.52,370.592
11.1,26.1875,30,0.054038,17820.73,62.863785,0,1902,1187.264402,1108.975815,450,690,177.75,626,592,72,95,100,8,0,141,101.52,370.592
11.2,26.1875,30,0.069828,17820.730542,62.842483,0,1898,1184.636535,1107.348076,450,690,177.436413,626,592,72,95,100,8,0,141,101.52,370.592
11.3,26.1875,30,0.059574,17820.732634,62.891686,0,1902,1185.655937,1107.859114,450,690,177.25,626,592,72,95,100,8,0,141,101.52,370.592
11.4,26.1875,30,0.070872,17820.734726,62.921855,0,1898,1183.751192,1106.625,450,690,177.125,626,592,72,95,100,8,0,141,101.52,370.592
11.5,26.1875,30,0.039554,17820.739321,62.941782,0,1888,1189.434191,1113.220851,450,690,177.062702,626,592,72,95,100,8,0,141,101.52,370.592
11.6,26.1875,30,0.039554,17820.74,62.916505,0,1908,1184.441693,1105.406505,450,690,177.25,626,591,72,95,100,8,0,141,101.52,369.966
11.7,26.1875,30,0.08833,17820.74095,62.881851,0,1887,1185.675516,1110.131637,450,690,176.875,626,591,72,95,100,8,0,141,101.52,369.966
11.8,26.1875,30,0.099613,17820.743029,62.867565,0,1905,1187.529789,1109.279789,450,690,177,626,591,72,95,100,8,0,141,101.52,369.966
11.9,26.1875,30,0.069828,17820.745108,62.888142,0,1891,1185.817432,1109.259864,450,690,176.875,626,591,72,95,100,8,0,141,101.52,369.966
12,26.1875,30,0.05716,17820.747192,62.904105,0,1910,1185.783617,1106.82289,450,690,176.875,626,591,72,95,100,8,0,141,101.52,369.966
12.1,26.1875,30,0.099613,17820.749276,62.903981,0,1885,1184.001438,1108.767962,450,690,176.5,626,591,72,95,100,8,0,141,101.52,369.966
12.2,26.1875,30,0.119633,17820.751363,62.915193,0,1904,1189.129622,1111.008667,450,690,176.813682,626,591,72,95,100,8,0,141,101.52,369.966
12.3,26.1875,30,0.099613,17820.753452,62.902344,0,1895,1183.014554,1105.977738,450,690,176.685741,626,591,72,95,100,8,0,141,101.52,369.966
12.4,26.1875,30,0.089847,17820.755,62.923409,0,1901,1187.767867,1110.250016,450,690,176.5,626,591,72,95,100,8,0,141,101.52,369.966
12.5,26.1875,30,0.064053,17820.755,62.943932,0,1900,1183.375,1105.919282,450,690,176.43642,626,591,72,95,100,8,0,141,101.52,369.966
12.6,26.1875,30,0.128386,17820.759313,62.923229,0,1897,1188.196906,1111.316531,450,690,176.375,626,591,72,95,100,8,0,141,101.52,369.966
12.7,26.1875,30,0.149906,17820.76,62.874527,0,1901,1184.431555,1107.028278,450,690,176.436092,626,591,72,95,100,8,0,141,101.52,369.966
12.8,26.1875,30,0.089847,17820.76,62.84819,0,1893,1186.986374,1110.598557,450,690,176.375,626,591,72,95,100,8,0,141,101.52,369.966
12.9,26.1875,30,0.139652,17820.760953,62.852699,0,1903,1184.093466,1106.515199,450,690,176.375,626,591,72,95,100,8,0,141,101.52,369.966
13,26.1875,30,0.121637,17820.763037,62.885964,0,1886,1187.239459,1111.61563,450,690,176.25,626,591,72,95,100,8,0,141,101.52,369.966
13.1,26.1875,30,0.119633,17820.76512,62.918321,0,1904,1187.153721,1109.101697,450,690,176.5,626,591,72,95,100,8,0,141,101.52,369.966
13.2,26.1875,30,0.114145,17820.767204,62.883573,0,1896,1184.625,1107.818803,450,690,176.25,626,591,72,95,100,8,0,141,101.52,369.966
13.3,26.1875,30,0.145412,17820.769287,62.880321,0,1896,1189.149596,1112.56922,450,690,176.25,626,591,72,95,100,8,0,141,101.52,369.966
13.4,26.1875,30,0.094132,17820.77,62.842315,0,1898,1185.933352,1109,450,690,176.375,626,591,72,95,100,8,0,141,101.52,369.966
13.5,26.1875,30,0.045315,17820.77,62.82986,0,1894,1186.611063,1110.25,450,690,176.25,626,591,72,95,100,8,0,141,101.52,369.966
13.6,26.1875,30,0.029789,17820.775541,62.893038,0,1902,1185.657937,1108.026189,450,690,176.25,626,592,72,95,100,8,0,141,101.52,370.592
13.7,26.1875,30,0.049808,17820.777634,62.938352,0,1888,1186.473013,1110.880685,450,690,176.125,626,592,72,95,100,8,0,141,101.52,370.592
13.8,26.1875,28.8,0.049808,17820.779727,62.900341,0,1901,1187.391377,1110.132643,450,690,176.25,626,592,72,95,100,8,0,141,101.52,370.592
13.9,26.1875,28.8,0.029789,17820.781802,62.828942,0,1889,1187.625,1111.14032,450,690,175.810582,626,592,72,95,100,8,0,141,101.52,370.592
14,26.1875,28.8,0.10411,17820.783875,62.829738,0,1901,1187.443645,1110.28324,450,690,175.309804,626,592,72,95,100,8,0,141,101.52,370.592
14.1,26.1875,28.8,0.144149,17820.785,62.823085,0,1898,1183.738843,1107.033471,450,690,174.494663,626,592,72,95,100,8,0,141,101.52,370.592
14.2,26.1875,28.8,0.175611,17820.785,62.841261,0,1888,1188.623332,1114,450,690,173.625,626,591,72,95,100,8,0,141,101.52,369.966
14.3,26.1875,28.251621,0.139652,17820.785131,62.771262,0,1901,1185.320137,1108.945137,450,690,173.11793,626,591,72,95,100,8,0,141,101.52,369.966
14.4,26.1875,28,0.154142,17820.787417,62.756815,0,1885,1187.231996,1113.515138,450,690,171.681507,626,590,72,95,100,8,0,141,101.52,369.34
14.5,26.1875,28,0.209965,17820.789702,62.842762,0,1902,1183.74763,1108.686315,450,690,169.929126,626,590,72,95,100,8,0,141,101.52,369.34
14.6,26.1875,28,0.198739,17820.795,62.869126,0,1886,1184.866368,1112.488131,450,690,167.611417,626,589,72,95,100,8,0,141,101.52,368.714
14.7,26.1875,28,0.23975,17820.795,62.87327,0,1901,1183.592625,1109.770083,450,690,165.800881,626,589,72,95,100,8,0,141,101.52,368.714
14.8,26.1875,28,0.169925,17820.795499,62.816982,0,1887,1185.32385,1113.753389,450,690,163.867118,626,588,72,95,100,8,0,141,101.52,368.088
14.9,26.1875,28,0.21973,17820.797613,62.795931,0,1903,1181.910191,1108.818869,450,690,162.494114,626,588,72,95,100,8,0,141,101.52,368.088
15,26.1875,28,0.254295,17820.799726,62.754098,0,1887,1179.808798,1109.740128,450,690,160.867884,626,587,72,95,100,8,0,141,101.52,367.462
15.1,26.1875,28,0.225475,17820.801808,62.731549,0,1892,1185.751592,1116.056263,450,690,159.809146,626,587,72,95,100,8,0,141,101.52,367.462
15.2,26.1875,28,0.169925,17820.803886,62.717664,0,1892,1178.349295,1108.790491,450,690,158.867864,626,587,72,95,100,8,0,141,101.52,367.462
15.3,26.1875,28,0.188507,17820.805964,62.74046,0,1897,1182.70039,1112.607422,450,690,157.808289,626,586,72,95,100,8,0,141,101.52,366.836
15.4,26.191342,28,0.245707,17820.808042,62.788798,0,1889,1178.371114,1109.745143,450,690,156.809208,626,586,72,95,100,8,0,141,101.52,366.836
15.5,26.204423,28,0.214242,17820.81,62.734212,0,1889,1183.633671,1115,450,690,156.058411,626,586,72,95,100,8,0,141,101.52,366.836
15.6,26.217505,28,0.245489,17820.811963,62.684458,0,1895,1180.429376,1111.391248,450,690,155.492643,626,585,72,95,100,8,0,141,101.52,366.21
15.7,26.21875,28,0.244264,17820.814216,62.702041,0,1888,1180.285988,1112.761996,450,690,154.68374,626,585,72,95,100,8,0,141,101.52,366.21
15.8,26.21875,28,0.26093,17820.815,62.72713,0,1897,1179.320267,1110.943048,450,690,154.058372,626,585,72,95,100,8,0,141,101.52,366.21
15.9,26.21875,28,0.259769,17820.815,62.747743,0,1886,1178.861182,1112.18091,450,690,153.308103,626,584,72,95,100,8,0,141,101.52,365.584
16,26.21875,28,0.21973,17820.816088,62.759502,0,1888,1182.224188,1115,450,690,152.875,626,584,72,95,100,8,0,141,101.52,365.584
16.1,26.21875,28,0.244274,17820.820276,62.727124,0,1895,1177.578509,1109.671491,450,690,152.366127,626,584,72,95,100,8,0,141,101.52,365.584
16.2,26.21875,28,0.254306,17820.824465,62.711444,0,1883,1181.996048,1115.868084,450,690,151.682692,626,584,72,95,100,8,0,141,101.52,365.584
16.3,26.21875,28,0.265225,17820.825,62.656452,0,1893,1179.474517,1112.197007,450,690,151.308302,626,584,72,95,100,8,0,141,101.52,365.584
16.4,26.21875,28,0.248593,17820.825,62.61204,0,1888,1181.91452,1115.5,450,690,150.808135,626,583,72,95,100,8,0,141,101.52,364.958
16.5,26.21875,28,0.285249,17820.825,62.667155,0,1893,1178.73813,1111.976259,450,690,150.432563,626,583,72,95,100,8,0,141,101.52,364.958
16.6,26.21875,28,0.28387,17820.827405,62.758092,0,1888,1178.056949,1112.056949,450,690,149.807632,626,583,72,95,100,8,0,141,101.52,364.958
16.7,26.21875,28,0.265223,17820.830121,62.743912,0,1891,1180.861309,1114.541072,450,690,149.375,626,583,72,95,100,8,0,141,101.52,364.958
16.8,26.21875,28,0.215423,17820.8322,62.640144,0,1880,1178.666033,1114.390653,450,690,149.05792,626,583,72,95,100,8,0,141,101.52,364.958
16.9,26.21875,28,0.159672,17820.834278,62.617718,0,1899,1182.616639,1115.602582,450,690,148.875,626,582,72,95,100,8,0,141,101.52,364.332
17,26.21875,28,0.194055,17820.836365,62.59538,0,1883,1175.872344,1110.991147,450,690,148.307902,626,582,72,95,100,8,0,141,101.52,364.332
17.1,26.21875,28,0.095506,17820.838456,62.546875,0,1883,1184.419437,1119.991689,450,690,148,626,582,72,95,100,8,0,141,101.52,364.332
17.2,26.21875,28,-0.008624,17820.840548,62.550509,0,1894,1178.535115,1112.640462,450,690,147.931675,626,582,72,95,100,8,0,141,101.52,364.332
17.3,26.21875,28,-0.005446,17820.842641,62.574695,0,1880,1178.567593,1114.715124,450,690,147.432503,626,582,72,95,100,8,0,141,101.52,364.332
17.4,26.21875,28,-0.004311,17820.844733,62.546644,0,1888,1182.317322,1117.442322,450,690,147.25,626,582,72,95,100,8,0,141,101.52,364.332
17.5,26.21875,28,-0.004319,17820.845,62.495439,0,1880,1181.056406,1117.042687,450,690,147.05749,626,582,72,95,100,8,0,141,101.52,364.332
