Time [s],AmbientAirTemperature [C],AcceleratorPedalPosition [%],VehicleAcceleration [m/s^2],TotalVehicleDistance [km],VehicleSpeed [kph],CruiseControlActive,MotorSpeed [rpm],RegenTorqueAvailable [Nm],TractionTorqueAvailable [Nm],BatteryMinVoltage [V],BatteryMaxVoltage [V],CommandedMotorTorque [Nm],BatteryVoltage [V],BatteryCurrent [A],BatterySOC [%],BatterySOH [%],BatteryMaxSOC [%],BatteryMinSOC [%],BrakePedalActive,BatteryMaxEnergy [kWh],BatteryEnergy_calc [kWh],MotorPower_calc [kW]
6.3,25.46875,74,0.169925,17838.4502,93.364616,0,2826,844,602.048383,450,690,600.070008,595,863,62,95,100,8,0,141,87.42,513.485
6.4,25.46875,74,0.168688,17838.454347,93.416212,0,2842,841.799409,597.136682,450,690,599.945402,595,863,62,95,100,8,0,141,87.42,513.485
6.5,25.46875,74,0.250004,17838.458493,93.533627,0,2840,839.112153,598.355221,450,690,598.891262,595,863,62,95,100,8,0,141,87.42,513.485
6.6,25.46875,74,0.398732,17838.461326,93.776852,0,2840,840.80321,597.06926,450,690,597.945048,595,863,62,95,100,8,0,141,87.42,513.485
6.7,25.46875,74,0.548639,17838.46341,93.77783,0,2841,842,602.400553,450,690,597.75,595,864,62,95,100,8,0,141,87.42,514.08
6.8,25.46875,72.8,0.558437,17838.465,93.726313,0,2845,837.269789,597.269789,450,690,597.388237,595,864,62,95,100,8,0,141,87.42,514.08
6.9,25.46875,72.8,0.548645,17838.465844,93.783215,0,2858,837.02825,593.819563,450,690,596.194918,595,864,62,95,100,8,0,141,87.42,514.08
7,25.46875,79.2,0.68842,17838.469416,93.935304,0,2848,836.276952,594.375,450,690,595,595,864,62,95,100,8,0,141,87.42,514.08
7.1,25.46875,79.2,0.738406,17838.471729,94.240373,0,2846,838,595.457364,450,690,595.805069,595,864,62,95,100,8,0,141,87.42,514.08
7.2,25.46875,79.2,0.748617,17838.473796,94.358878,0,2868,834.341071,591.809376,450,690,596.5,595,865,62,95,100,8,0,141,87.42,514.675
7.3,25.46875,79.2,0.869632,17838.476754,94.322634,0,2851,836.048138,594.788431,450,690,596.069435,595,865,62,95,100,8,0,141,87.42,514.675
7.4,25.46875,79.2,0.739749,17838.480955,94.24148,0,2865,833.25,591.321648,450,690,595.194372,595,865,62,95,100,8,0,141,87.42,514.675
7.5,25.46875,79.2,0.698428,17838.485078,94.358829,0,2870,832.578893,591.316086,450,690,594.443825,595,865,62,95,100,8,0,141,87.42,514.675
7.6,25.46875,79.2,0.7088,17838.48716,94.412671,0,2859,834.394979,592.539959,450,690,593.819413,595,865,62,95,100,8,0,141,87.42,514.675
7.7,25.46875,79.2,0.661933,17838.489243,94.56164,0,2875,830.652926,589.291223,450,690,593.068982,595,865,62,95,100,8,0,141,87.42,514.675
7.8,25.46875,78,0.519535,17838.49,94.638599,0,2856,834.479051,594.035146,450,690,592.443836,595,865,62,95,100,8,0,141,87.42,514.675
7.9,25.46875,78,0.453137,17838.492323,94.72914,0,2884,829.54,586.56125,450,690,592.068517,595,865,62,95,100,8,0,141,87.42,514.675
8,25.46875,79.308254,0.233357,17838.500494,94.732816,0,2861,829.792689,591.142075,450,690,591.5,594,865,62,95,100,8,0,141,87.42,513.81
8.1,25.46875,80,0.149906,17838.502577,94.813825,0,2881,831.32673,587.627884,450,690,591,594,865,62,95,100,8,0,141,87.42,513.81
8.2,25.46875,80.8,0.072986,17838.504661,94.90646,0,2877,828.571966,587.25,450,690,590.568052,594,865,62,95,100,8,0,141,87.42,513.81
8.3,25.46875,80.8,-0.088687,17838.50674,95.03875,0,2881,827.828738,588.314951,450,690,590.125,594,865,62,95,100,8,0,141,87.42,513.81
8.4,25.46875,80.8,-0.087231,17838.508818,95.121271,0,2879,828.875,589.015441,450,690,589.443322,594,865,62,95,100,8,0,141,87.42,513.81
8.5,25.46875,80.8,0.017877,17838.510901,95.106961,0,2889,827.639007,584.847518,450,690,588.942956,594,865,62,95,100,8,0,141,87.42,513.81
8.6,25.46875,80.8,0.030887,17838.512989,95.059557,0,2888,825.625,585.488231,450,690,588.386208,594,865,62,95,100,8,0,141,87.42,513.81
8.7,25.46875,80.8,-0.057257,17838.515104,95.017736,0,2885,828.207105,586.310657,450,690,587.692908,594,865,62,95,100,8,0,141,87.42,513.81
8.8,25.46875,80.8,0.028197,17838.517908,95.064143,0,2892,825.49133,585.03468,450,690,587.25,594,865,62,95,100,8,0,141,87.42,513.81
8.9,25.46875,80.8,0.077296,17838.52,95.282654,0,2883,825.599606,586.235333,450,690,586.943046,594,865,62,95,100,8,0,141,87.42,513.81
9,25.46875,80.8,0.159672,17838.522672,95.492671,0,2895,826.856184,584.498323,450,690,586.5,594,864,62,95,100,8,0,141,87.42,513.216
9.1,25.46875,80.8,0.23975,17838.526871,95.533393,0,2889,825.281044,585.638465,450,690,586.375,594,864,62,95,100,8,0,141,87.42,513.216
9.2,25.46875,80.8,0.229984,17838.530529,95.394901,0,2900,824.814715,582.399525,450,690,586.25,594,864,62,95,100,8,0,141,87.42,513.216
9.3,25.46875,80.8,0.21973,17838.532608,95.380773,0,2901,822.638832,582.652665,450,690,585.942994,594,864,62,95,100,8,0,141,87.42,513.216
9.4,25.46875,80.8,0.102973,17838.534686,95.567565,0,2897,823.201311,581.048689,450,690,585.5,594,864,62,95,100,8,0,141,87.42,513.216
9.5,25.46875,80.8,0.039554,17838.536758,95.702899,0,2883,825.503012,590.262046,450,690,584.942825,594,864,62,95,100,8,0,141,87.42,513.216
9.6,25.46875,78,0.250066,17838.538828,95.603567,0,2911,823.657463,579.208955,450,690,584.5,594,864,62,95,100,8,0,141,87.42,513.216
9.7,25.46875,78,0.156569,17838.540996,95.539838,0,2900,823.449407,581.227667,450,690,584.25,594,864,62,95,100,8,0,141,87.42,513.216
9.8,25.46875,79.266824,-0.256765,17838.54329,95.687104,0,2903,820.197161,581.572161,450,690,583.875,594,864,62,95,100,8,0,141,87.42,513.216
9.9,25.46875,80,-0.259762,17838.55007,95.834749,0,2903,824.312056,581.528806,450,690,583.5,594,864,62,95,100,8,0,141,87.42,513.216
10,25.46875,80,-0.346297,17838.552152,95.938474,0,2908,821.25,581.780191,450,690,583.375,594,865,62,95,100,8,0,141,87.42,513.81
10.1,25.46875,80,-0.535597,17838.554233,95.983025,0,2904,821.36107,583.458766,450,690,582.942078,594,865,62,95,100,8,0,141,87.42,513.81
10.2,25.46875,78,-0.557554,17838.557658,95.828852,0,2910,820.673036,581.605891,450,690,582.5,594,865,62,95,100,8,0,141,87.42,513.81
10.3,25.46875,78,-0.611051,17838.561866,95.730965,0,2910,820.625,578.974339,450,690,582.125,594,865,62,95,100,8,0,141,87.42,513.81
10.4,25.46875,78,-0.631791,17838.565531,95.815773,0,2912,816.633797,579.154868,450,690,581.816198,594,865,62,95,100,8,0,141,87.42,513.81
10.5,25.46875,78,-0.580767,17838.567611,95.954097,0,2907,823,579.188111,450,690,581.067308,594,865,62,95,100,8,0,141,87.42,513.81
10.6,25.46875,80,-0.421474,17838.569692,96.120111,0,2917,817.75,578.894357,450,690,580.691136,594,865,62,95,100,8,0,141,87.42,513.81
10.7,25.46875,80.8,-0.349606,17838.571763,96.145181,0,2912,819.375,579.359302,450,690,580.316692,594,865,62,95,100,8,0,141,87.42,513.81
10.8,25.46875,80.8,-0.349606,17838.573833,96.283638,0,2918,817.770245,578.300613,450,690,579.875,594,865,62,95,100,8,0,141,87.42,513.81
10.9,25.46875,80.8,-0.288316,17838.575583,96.341299,0,2922,817.75,576.041967,450,690,579.5,594,865,62,95,100,8,0,141,87.42,513.81
11,25.46875,80.8,-0.248379,17838.57785,96.328105,0,2925,815.625,575.533461,450,690,579.191235,594,865,62,95,100,8,0,141,87.42,513.81
11.1,25.46875,80.8,-0.211045,17838.580214,96.397291,0,2923,816.957232,575.906294,450,690,578.69073,594,865,62,95,100,8,0,141,87.42,513.81
11.2,25.46875,80.8,-0.132729,17838.584358,96.536596,0,2929,815.490571,575.933999,450,690,578.125,594,865,62,95,100,8,0,141,87.42,513.81
11.3,25.46875,80.8,-0.119625,17838.588501,96.651809,0,2928,813.875,576.621312,450,690,577.566098,594,865,62,95,100,8,0,141,87.42,513.81
11.4,25.46875,80.8,-0.119625,17838.591341,96.694583,0,2925,816,575.589847,450,690,577.065949,594,865,62,95,100,8,0,141,87.42,513.81
11.5,25.46875,79.48907,-0.137393,17838.593441,96.689229,0,2934,814.562256,574.10858,450,690,576.690696,594,861,62,95,100,8,0,141,87.42,511.434
11.6,25.46875,76.8,-0.354774,17838.595536,96.610371,0,2940,811.75,573.341682,450,690,576.375,594,856,62,95,100,8,0,141,87.42,508.464
11.7,25.46875,76,-0.298621,17838.597615,96.701333,0,2935,813.375,572.875,450,690,575.940865,594,852,62,95,100,8,0,141,87.42,506.088
11.8,25.46875,73.560533,-0.357794,17838.599694,96.888694,0,2939,812.75,573.344089,450,690,575.440481,594,847,62,95,100,8,0,141,87.42,503.118
11.9,25.46875,68.720236,-0.35872,17838.600707,96.974046,0,2930,812.629355,574.125,450,690,574.940916,594,843,62,95,100,8,0,141,87.42,500.742
12,25.46875,66.726636,-0.506301,17838.603452,97.087296,0,2958,809.586616,568.692171,450,690,573.890583,594,838,62,95,100,8,0,141,87.42,497.772
12.1,25.46875,60.704829,-0.558256,17838.606829,97.177563,0,2928,811.899127,587.059771,450,690,562.148305,594,833,62,95,100,8,0,141,87.42,494.802
12.2,25.46875,51.758051,-0.725847,17838.611026,97.197935,0,2960,809.835808,615.43683,450,690,533.068438,594,829,62,95,100,8,0,141,87.42,492.426
12.3,25.46875,50,-0.788453,17838.615111,97.126047,0,2933,811.625529,647.502114,450,690,482.464691,594,824,62,95,100,8,0,141,87.42,489.456
12.4,25.46875,52.951732,-0.821124,17838.617193,97.223221,0,2956,808.09427,673.590112,450,690,434.767759,594,820,62,95,100,8,0,141,87.42,487.08
12.5,25.46875,55.2,-0.563345,17838.619275,97.324145,0,2926,814.709352,699.528627,450,690,404.528472,595,814,62,95,100,8,0,141,87.42,484.33
12.6,25.46875,55.2,-0.628472,17838.622718,97.238595,0,2960,806.689629,694.267221,450,690,390.164753,596,809,62,95,100,8,0,141,87.42,482.164
12.7,25.46875,55.2,-0.659664,17838.626886,97.262007,0,2937,813,700.521551,450,690,382.827302,597,804,62,95,100,8,0,141,87.42,479.988
12.8,25.46875,55.2,-0.611131,17838.63,97.440689,0,2948,807.5,696.691974,450,690,380.131845,597,798,62,95,100,8,0,141,87.42,476.406
12.9,25.46875,55.2,-0.383113,17838.630903,97.501367,0,2941,812.25,701,450,690,378.565211,598,793,62,95,100,8,0,141,87.42,474.214
13,25.46875,59.443666,-0.269527,17838.63448,97.50128,0,2953,808.625,698.25,450,690,378.25,599,788,62,95,100,8,0,141,87.42,472.012
13.1,25.46875,65.278416,-0.259762,17838.636777,97.480392,0,2948,809.125,698.875,450,690,381.347326,600,782,62,95,100,8,0,141,87.42,469.2
13.2,25.46875,67.2,-0.113579,17838.638856,97.533107,0,2948,809.625,699.75,450,690,393.706009,601,777,62,95,100,8,0,141,87.42,466.977
13.3,25.46875,59.378423,-0.039547,17838.641879,97.415039,0,2953,808.069297,698.888594,450,690,412.325914,602,772,62,95,100,8,0,141,87.42,464.744
13.4,25.46875,45.898211,0.088556,17838.646054,97.433149,0,2951,809.125,699.5,450,690,419.589679,603,767,62,95,100,8,0,141,87.42,462.501
13.5,25.46875,44.525531,0.189945,17838.650114,97.568042,0,2950,807.293616,696.375,450,690,395.573909,603,761,62,95,100,8,0,141,87.42,458.883
13.6,25.46875,47.231034,0.259769,17838.652196,97.646599,0,2951,811.480169,698.980169,450,690,362.719179,604,754,62,95,100,8,0,141,87.42,455.416
13.7,25.46875,51.2,0.289554,17838.654277,97.679638,0,2948,807.949907,696.21243,450,690,339.97883,604,748,62,95,100,8,0,141,87.42,451.792
13.8,25.46875,50.814572,0.308046,17838.655,97.663563,0,2946,810.125,698.911255,450,690,328.267619,604,742,62,95,100,8,0,141,87.42,448.168
13.9,25.46875,48.282542,0.251105,17838.656223,97.506354,0,2956,808.561648,698.514986,450,690,323.256746,604,736,62,95,100,8,0,141,87.42,444.544
14,25.46875,48,0.181694,17838.66053,97.520823,0,2949,808.010345,698.395691,450,690,320.130018,605,730,62,95,100,8,0,141,87.42,441.65
14.1,25.46875,47.2,0.179691,17838.662615,97.6314,0,2946,809.625,700.055799,450,690,317.63033,605,724,62,95,100,8,0,141,87.42,438.02
14.2,25.46875,46,0.281433,17838.6647,97.688735,0,2954,810.24582,700.74582,450,690,314.878964,605,718,62,95,100,8,0,141,87.42,434.39
14.3,25.46875,47.2,0.150975,17838.668559,97.593655,0,2945,808.254319,699.107766,450,690,311.009699,606,712,62,95,100,8,0,141,87.42,431.472
14.4,25.46875,48.33246,0.049808,17838.672715,97.504668,0,2948,809.125,699.942365,450,690,307.878134,606,706,62,95,100,8,0,141,87.42,427.836
14.5,25.46875,50,-0.061107,17838.675941,97.53538,0,2950,809.89978,700.64978,450,690,306.18847,606,706,62,95,100,8,0,141,87.42,427.836
14.6,25.46875,52.8,-0.100979,17838.67803,97.533002,0,2944,809.625,700.661349,450,690,306.373505,606,708,62,95,100,8,0,141,87.42,429.048
14.7,25.46875,53.598501,-0.188744,17838.680159,97.501154,0,2948,810.514909,701.639909,450,690,309.873148,606,709,62,95,100,8,0,141,87.42,429.654
14.8,25.46875,52.8,-0.405983,17838.682944,97.486062,0,2948,809.125,700.75,450,690,315.30023,606,710,62,95,100,8,0,141,87.42,430.26
14.9,25.46875,52.8,-0.459957,17838.685,97.460947,0,2942,810.680782,701.986563,450,690,320.369904,606,712,62,95,100,8,0,141,87.42,431.472
15,25.46875,52.99642,-0.468288,17838.687735,97.380108,0,2948,809.625,701.125,450,690,324.620923,606,713,62,95,100,8,0,141,87.42,432.078
15.1,25.46875,54.769943,-0.489742,17838.691916,97.383943,0,2944,810.168696,701.521848,450,690,328.125399,606,715,62,95,100,8,0,141,87.42,433.29
15.2,25.46875,56,-0.526673,17838.695545,97.413695,0,2944,810.259354,701.634354,450,690,332.691988,606,716,62,95,100,8,0,141,87.42,433.896
15.3,25.46875,56,-0.560692,17838.697624,97.427795,0,2943,810.125,701.625,450,690,338.988323,606,717,62,95,100,8,0,141,87.42,434.502
15.4,25.46875,56.125973,-0.461076,17838.699703,97.386596,0,2952,810.641086,702.104781,450,690,345.686856,606,719,62,95,100,8,0,141,87.42,435.714
15.5,25.46875,56.8,-0.469723,17838.701782,97.382174,0,2944,808.939571,700.564571,450,690,352.120325,606,721,62,95,100,8,0,141,87.42,436.926
15.6,25.46875,55.871224,-0.42121,17838.703862,97.44286,0,2937,812.25,703.260355,450,690,357.877974,606,724,62,95,100,8,0,141,87.42,438.744
15.7,25.46875,53.60207,-0.340953,17838.706034,97.426481,0,2956,807.638326,699.263326,450,690,361.875715,605,727,62,95,100,8,0,141,87.42,439.835
15.8,25.46875,54,-0.23109,17838.708318,97.355321,0,2937,813.301783,703.926783,450,690,363.313345,605,730,62,95,100,8,0,141,87.42,441.65
15.9,25.46875,54.803676,-0.219723,17838.715109,97.2164,0,2952,808,699.25,450,690,364.25,605,732,62,95,100,8,0,141,87.42,442.86
16,25.46875,55.629688,-0.151687,17838.71718,97.282438,0,2944,810.75,701.5,450,690,364.187479,605,735,62,95,100,8,0,141,87.42,444.675
16.1,25.46875,59.2,-0.050915,17838.719252,97.591938,0,2947,809.875,700.75,450,690,365.877486,605,738,62,95,100,8,0,141,87.42,446.49
16.2,25.46875,59.2,0.049808,17838.722689,97.489802,0,2934,811.895604,702.645604,450,690,370.692516,604,740,62,95,100,8,0,141,87.42,446.96
16.3,25.46875,59.2,4e-06,17838.726897,97.35413,0,2963,808.07626,699.529652,450,690,377.069898,604,743,62,95,100,8,0,141,87.42,448.772
16.4,25.46875,59.2,4e-06,17838.730547,97.447291,0,2936,811.291558,702.145779,450,690,381.883487,604,746,62,95,100,8,0,141,87.42,450.584
16.5,25.46875,59.2,-0.048249,17838.732628,97.487802,0,2955,808.263205,699.444102,450,690,386.62738,604,746,62,95,100,8,0,141,87.42,450.584
16.6,25.46875,59.2,-0.13854,17838.734708,97.498837,0,2940,810.677952,701.302952,450,690,389.818949,604,746,62,95,100,8,0,141,87.42,450.584
16.7,25.46875,56.152005,-0.30728,17838.736787,97.420068,0,2956,809.037801,699.787801,450,690,392.751813,604,746,62,95,100,8,0,141,87.42,450.584
16.8,25.46875,52.141223,-0.312503,17838.738866,97.392849,0,2938,809.162974,699.65348,450,690,392.556474,604,746,62,95,100,8,0,141,87.42,450.584
16.9,25.46875,53.601237,-0.318743,17838.740601,97.517434,0,2962,808.724959,698.974959,450,690,388.488765,604,746,62,95,100,8,0,141,87.42,450.584
17,25.46875,56,-0.448518,17838.742868,97.569032,0,2935,809.916143,699.75475,450,690,383.432533,603,746,62,95,100,8,0,141,87.42,449.838
17.1,25.46875,55.474812,-0.498855,17838.745247,97.504066,0,2952,810.358102,700.358102,450,690,381.247199,603,746,62,95,100,8,0,141,87.42,449.838
17.2,25.46875,52.8,-0.58984,17838.74941,97.32112,0,2951,808.125,698.5,450,690,379.809349,603,746,62,95,100,8,0,141,87.42,449.838
17.3,25.46875,52.269388,-0.657438,17838.753573,97.383632,0,2947,810.125,700.25,450,690,377.683739,603,746,62,95,100,8,0,141,87.42,449.838
17.4,25.46875,52,-0.717995,17838.756374,97.388368,0,2945,809.326145,699.576145,450,690,374.742507,603,746,62,95,100,8,0,141,87.42,449.838
17.5,25.46875,52,-0.669918,17838.758465,97.44047,0,2952,808.831599,699.103299,450,690,370.991196,603,741,62,95,100,8,0,141,87.42,446.823
